text,cluster_id,theme
"GPT, in its current state, is not a reliable tool for providing uniform WCF to a whole class due to its inherent randomness.",2,AI as a Supplementary Language Tool
"Teachers need to guide students on how to use GPT critically, understanding its tendencies for local focus, over-correction, and inconsistency.",2,AI as a Supplementary Language Tool
"The study highlights a need for teachers to improve their AI literacy, particularly in prompt engineering, to better leverage AI tools for pedagogical purposes.",3,Teacher Roles in AI-Augmented Language Education
"Teachers can use customisable GenAI chatbots to deliver instructional content, reducing their workload.",5,Teacher Roles in AI-Augmented Language Education
The findings provide practical insights for teachers on how to design more emotionally supportive and engaging language learning activities using avatar-based AI.,6,AI as a Supplementary Language Tool
"Teachers can easily create customized task-based chatbots using accessible tools like Poe AI and simple prompts, allowing them to tailor learning experiences to specific pedagogical goals.",5,Teacher Roles in AI-Augmented Language Education
"The study suggests ChatGPT can function as a 'top-level artificial intelligence teaching assistant,' excelling human instructors in providing personalized, on-demand instructions and exercises.",2,AI as a Supplementary Language Tool
"Empowered to act as 'content creators', designing customized and innovative GE-oriented materials.",4,AI for Teacher Efficiency and Pedagogy
"Increased efficiency in material preparation, allowing more focus on instruction.",4,AI for Teacher Efficiency and Pedagogy
Faced challenges in balancing innovation with rigid curriculum requirements and technical issues.,4,AI for Teacher Efficiency and Pedagogy
Reinforced the understanding of their indispensable role in providing cultural context and personal connection.,4,AI for Teacher Efficiency and Pedagogy
The findings provide insights for translation pedagogy on how to integrate GenAI tools into teaching practices effectively.,0,
Educators are encouraged to focus on developing students' critical AI literacy alongside translation skills.,3,Teacher Roles in AI-Augmented Language Education
"AI can be a useful supplementary tool to improve the efficiency and consistency of grading, but teachers' nuanced, context-aware judgment remains essential for fairly assessing complex integrated writing tasks.",7,AI for Teacher Efficiency and Pedagogy
"PSTs, as future teachers, can use GenAI for lesson planning and material generation, which helps in constructing their professional identity.",0,
Uncritical adoption of GenAI's advice can lead to problematic pedagogical practices and a negative self-positioning as less competent than the AI.,0,
Educators should provide explicit instruction and training in prompt engineering strategies.,4,AI for Teacher Efficiency and Pedagogy
"Instruction should focus on including adequate context, managing response parameters, ensuring grammatical accuracy, and using English or a mix of L1/L2 for prompts.",6,AI as a Supplementary Language Tool
Teachers should educate students on the non-human nature of AI to foster more effective interaction strategies.,3,Teacher Roles in AI-Augmented Language Education
"Teachers should provide individualized instruction catering to different learner types (active, passive, multidimensional).",4,AI for Teacher Efficiency and Pedagogy
"Teachers should use explicit teaching methods (e.g., Concept-Based Language Teaching) to make subconscious learning processes, like text alignment, more evident to students.",6,AI as a Supplementary Language Tool
Teachers should cultivate learner autonomy to prevent over-reliance on AI.,1,Teacher Roles in AI-Augmented Language Education
"AI can alleviate instructor workload by automating the provision of detailed, rubric-aligned feedback, especially for formative assessments.",1,Teacher Roles in AI-Augmented Language Education
"The instructor's role remains crucial for providing personalized, context-sensitive, and motivational feedback that AI cannot replicate.",1,Teacher Roles in AI-Augmented Language Education
Educators should guide students to use more interactive and reflective prompts to maximize learning.,4,AI for Teacher Efficiency and Pedagogy
Teachers need to help students develop genre knowledge and the skills to ask chatbots for structural feedback.,5,Teacher Roles in AI-Augmented Language Education
Instructors should caution students against over-reliance and integrate ethical guidelines for AI use into their teaching.,3,Teacher Roles in AI-Augmented Language Education
There is a need for instructors to adopt more open and flexible policies regarding GenAI use to foster honest dialogue.,0,
Instructors should focus on developing students' critical digital literacy rather than just policing GenAI use.,0,
Activities like the preference identification task can help teachers understand student ideologies about GenAI.,0,
"AI-based automated scoring can serve as a complementary tool to reduce workload and improve consistency in grading, rather than a wholesale replacement for human expertise.",1,Teacher Roles in AI-Augmented Language Education
"Role shifted from primary instructors to facilitators providing emotional support, motivation, and guidance on AI use.",3,Teacher Roles in AI-Augmented Language Education
"Highlighted the irreplaceable elements of human instruction, such as facilitating real human interaction.",4,AI for Teacher Efficiency and Pedagogy
The scale can help teachers understand the underlying dimensions of GenAI literacy and identify areas for professional development.,0,
The findings can help restructure teachers' cognitions about GenAI technologies.,0,
Teacher trainers can use the findings to revise professional development programs by incorporating AI-related content and practical strategies.,1,Teacher Roles in AI-Augmented Language Education
The scale can be used as a diagnostic tool to assess learners' readiness for AI-integrated learning.,1,Teacher Roles in AI-Augmented Language Education
Educators can use the scale's results to design differentiated instructional interventions and targeted support strategies.,4,AI for Teacher Efficiency and Pedagogy
Should design pedagogies of critical AI literacies.,3,Teacher Roles in AI-Augmented Language Education
Can implement activities for students to compare different AI platforms and analyze their biases.,3,Teacher Roles in AI-Augmented Language Education
"Should support learners' agency development in a progressive manner, from basic AI use to co-creative partnerships.",1,Teacher Roles in AI-Augmented Language Education
"ChatGPT can serve as a valuable complementary tool to support teachers, potentially alleviating workload and addressing time constraints associated with providing feedback.",2,AI as a Supplementary Language Tool
"The use of AI tools can enable teachers to assign more writing tasks and offer more frequent, consistent feedback.",7,AI for Teacher Efficiency and Pedagogy
"Findings provide actionable insights for instructors to integrate AI tools by aligning them with learning goals and fostering a supportive social environment, such as through peer networking and teamwork.",1,Teacher Roles in AI-Augmented Language Education
Educators are encouraged to focus on the practical benefits of AI tools rather than just their ease of use.,3,Teacher Roles in AI-Augmented Language Education
Attempting to restrict AI use can be stressful and 'incredibly taxing' for instructors.,3,Teacher Roles in AI-Augmented Language Education
"A teaching approach that allows for student autonomy in certain areas (e.g., language use) can reduce instructional demands and be more comfortable for the teacher.",4,AI for Teacher Efficiency and Pedagogy
"A hybrid approach, blending structured support for content with autonomy for other writing aspects, may be a more time- and effort-efficient instructional strategy.",7,AI for Teacher Efficiency and Pedagogy
Findings can help educators tailor pedagogical approaches to integrate GenAI more effectively.,0,
"The study provides specific curriculum design recommendations for different student profiles, such as using RAG chatbots for less confident users or integrating anthropomorphic cues for interaction-oriented users.",5,Teacher Roles in AI-Augmented Language Education
EAP teachers should provide scaffolding and supplementary feedback to students using GenAI.,0,
Teachers should guide students to compare and evaluate AI-produced texts to foster ethical awareness and responsible use.,7,AI for Teacher Efficiency and Pedagogy
Need to integrate GAI tools into curricula to maximize their utility.,0,
Should proactively identify students' challenges with GAI and provide instruction on effective interaction strategies.,0,
Should facilitate the development of students' AI literacy and critical literacy.,3,Teacher Roles in AI-Augmented Language Education
Teachers should provide scaffolded training to help students critically evaluate AI feedback.,1,Teacher Roles in AI-Augmented Language Education
"It is recommended that teachers encourage metacognitive practices, such as justifying revision choices, to foster deeper engagement.",4,AI for Teacher Efficiency and Pedagogy
"Combining AI feedback with teacher mediation is suggested to ensure ethical use, reduce dependency, and promote learner autonomy.",1,Teacher Roles in AI-Augmented Language Education
"The findings reinforce the teacher's role as an 'instructional decision maker' who guides students in the responsible use of AI, rather than being replaced by it.",3,Teacher Roles in AI-Augmented Language Education
Can implement GenAI-supported collaborative prewriting as an effective instructional strategy to help students generate and elaborate on ideas.,7,AI for Teacher Efficiency and Pedagogy
Should guide students on how to collaboratively construct clear and purposeful prompts to enhance learner autonomy and responsible AI use.,1,Teacher Roles in AI-Augmented Language Education
Can leverage the motivational benefit of GACP (increased confidence) by creating supportive collaborative learning environments.,4,AI for Teacher Efficiency and Pedagogy
"GenAI adoption is influenced by a combination of individual cognitive factors (perceived usefulness, ease of use), pedagogical beliefs, and broader sociocultural contexts (institutional support, national policies).",0,
Teachers with constructivist beliefs are more likely to see GenAI as beneficial and easy to use.,0,
"There is a notable 'intention-action discrepancy,' where teachers' strong intentions to use GenAI do not fully translate into practice.",0,
Teachers can use generative AI as a pedagogical tool to offer individualized instruction.,1,Teacher Roles in AI-Augmented Language Education
It is incumbent on teachers to instruct students on how to use AI tools critically and ethically.,3,Teacher Roles in AI-Augmented Language Education
"Teachers may need to adopt new methods for ensuring academic integrity, such as using AI detection tools or designing assignments that require critical comparison of human and AI-generated work.",3,Teacher Roles in AI-Augmented Language Education
"The chatbot can act as a tireless conversational partner, providing students with extensive speaking practice that is often limited in large classes.",5,Teacher Roles in AI-Augmented Language Education
The teacher's role can shift from a primary speaker to a facilitator of learning activities. (inferred),4,AI for Teacher Efficiency and Pedagogy
"LLM-generated feedback offers a time-saving, cost-effective, and scalable method to provide individualized support for students' SAA.",8,Teacher Roles in AI-Augmented Language Education
N/A,9,Uncategorized GenAI Applications
"Provides a versatile model for designing and implementing AI-powered, game-based learning activities.",1,Teacher Roles in AI-Augmented Language Education
"Highlights the need for educators to adopt a facilitative role, including training students on effective interaction and monitoring their progress.",4,AI for Teacher Efficiency and Pedagogy
Offers insights for enhancing student engagement and learning outcomes through innovative instructional strategies.,4,AI for Teacher Efficiency and Pedagogy
The findings provide a directive for educators to design personalized learning pathways that incorporate both individual and structured collaborative AI-based tasks.,1,Teacher Roles in AI-Augmented Language Education
Educators are encouraged to grant students autonomy in choosing partners and to frame tasks as low-stakes practice to mitigate social anxiety.,4,AI for Teacher Efficiency and Pedagogy
"The study provides a model for leveraging GenAI to provide scalable, personalized support, potentially reducing the burden of providing individualized feedback.",0,
Highlights the need for instructors to teach students prompt engineering skills to effectively use AI tools.,3,Teacher Roles in AI-Augmented Language Education
"The study provides a model for integrating AI into teacher education, equipping future educators with experience in using intelligent systems for instruction, reflection, and assessment.",1,Teacher Roles in AI-Augmented Language Education
"The findings support a pedagogical shift from interpersonal to technological mediation, complementing the traditional teacher role in scaffolding.",4,AI for Teacher Efficiency and Pedagogy
"Experience professional vulnerability and a need for upskilling, often feeling behind their students technologically.",4,AI for Teacher Efficiency and Pedagogy
Face new challenges in designing assignments and assessing student work authentically.,4,AI for Teacher Efficiency and Pedagogy
Lack of formal professional development opportunities to build AI literacy.,3,Teacher Roles in AI-Augmented Language Education
Teachers should design activities that help students build and strengthen their ideal L2 self.,4,AI for Teacher Efficiency and Pedagogy
Creating a positive and enjoyable classroom environment is crucial for motivating students to explore AI tools autonomously.,1,Teacher Roles in AI-Augmented Language Education
"Teachers can offer tailored feedback and engage in reflective dialogues to help students bridge the gap between formal learning requirements and informal, self-directed learning with AI.",1,Teacher Roles in AI-Augmented Language Education
Provides a model for pre-service teachers to understand and manage their emotional responses to AI to improve productivity.,1,Teacher Roles in AI-Augmented Language Education
Highlights the importance of appraising AI use as a challenge for growth rather than a hindrance.,3,Teacher Roles in AI-Augmented Language Education
Identifies positive reinterpretation as a key coping strategy for enhancing productivity with AI.,3,Teacher Roles in AI-Augmented Language Education
"AI integration has a significant emotional impact on teachers, inducing a wide range of both positive and negative feelings.",1,Teacher Roles in AI-Augmented Language Education
Teachers feel pressure to update their expertise and adapt their teaching methods to incorporate AI effectively.,1,Teacher Roles in AI-Augmented Language Education
The study provides a model for designing and implementing ChatGPT-based learning activities.,2,AI as a Supplementary Language Tool
It is recommended that teachers survey student attitudes towards AI bots to tailor the learning experience.,5,Teacher Roles in AI-Augmented Language Education
"The findings support the use of long-term, structured implementation of ChatGPT for skill development.",2,AI as a Supplementary Language Tool
The developed scale and its underlying framework can serve as a practical outline for designing syllabi and educational interventions to enhance students' GAI literacy.,0,
"The proposed NLP pipeline can serve as an efficient, scalable, and reliable tool for frontline teachers, reducing the time and labor associated with manual writing assessment.",7,AI for Teacher Efficiency and Pedagogy
Facilitates the creation of move-annotated corpora to be used as pedagogical materials for genre teaching.,6,AI as a Supplementary Language Tool
Provides a tool for practitioners to conduct move analysis on specific texts for pedagogical needs.,7,AI for Teacher Efficiency and Pedagogy
Can be used to annotate learners' writing to assess their realization of specific rhetorical moves.,7,AI for Teacher Efficiency and Pedagogy
"The study's findings can help teachers emphasize the pedagogical importance of interactional metadiscourse for establishing authorial voice, engaging readers, and conveying stance.",4,AI for Teacher Efficiency and Pedagogy
Teachers can use the identified rhetorical differences to help students understand the potential and constraints of using LLMs for academic writing.,8,Teacher Roles in AI-Augmented Language Education
"The study provides nuanced insights into teacher attitudes, which can help them recalibrate their pedagogical practices in the age of AI.",3,Teacher Roles in AI-Augmented Language Education
The metaphorical frameworks identified can be used by teachers to guide students in conceptualizing and using ChatGPT.,2,AI as a Supplementary Language Tool
The findings provide insights for integrating ChatGPT into L2 writing classrooms effectively.,2,AI as a Supplementary Language Tool
"Instructors should provide training on the tool's capabilities, limitations, and ethical considerations.",4,AI for Teacher Efficiency and Pedagogy
It is crucial to frame ChatGPT as a supplementary tool to foster positive attitudes and encourage critical engagement.,2,AI as a Supplementary Language Tool
The study provides a C-GAI-L conceptual framework and a micro-curriculum that can serve as a model for designing instruction on the responsible use of GAI.,0,
"Highlights the importance of creating supportive, open learning environments for students to explore GAI.",0,
Findings can help writing instructors and EFL teachers understand AI's limitations and guide students on its effective integration into the writing process.,7,AI for Teacher Efficiency and Pedagogy
Instructors can use the findings to demonstrate that advanced student writing is more creative and nuanced than AI-generated text.,7,AI for Teacher Efficiency and Pedagogy
"Teachers play a crucial role in mediating AI use by guiding students on responsible practices, teaching effective prompting, and avoiding overreliance.",3,Teacher Roles in AI-Augmented Language Education
Educators are encouraged to shift focus from mere correctness in writing to the personal and communicative growth of the writing process.,7,AI for Teacher Efficiency and Pedagogy
The study presents an innovative intervention design for integrating GenAI into L2 writing instruction.,0,
Findings emphasize the importance of carefully considering student pairings to maximize learning outcomes in collaborative tasks.,4,AI for Teacher Efficiency and Pedagogy
It highlights the need for explicit instruction on task requirements before students interact with GenAI models.,0,
Teachers need to develop their own critical perspectives on GenAI to guide students effectively.,0,
It is crucial for teachers to create a classroom environment where students can openly discuss their GenAI practices without fear of being accused of plagiarism.,0,
"Teachers need a metalanguage (e.g., materiality, indexicality, ideology) to discuss the technical and ideological constraints of GenAI tools with students.",0,
Offers an empirical model (APSE) and pedagogical strategies for teaching CAIL in L2 writing classrooms.,7,AI for Teacher Efficiency and Pedagogy
"Highlights the need for a pedagogical shift towards explicit instruction on prompt engineering, AI feedback literacy, and self-directed learning.",1,Teacher Roles in AI-Augmented Language Education
Urges a rethinking of writing education to de-emphasize formulaic aspects easily replicated by AI and focus more on creativity and critical thinking.,7,AI for Teacher Efficiency and Pedagogy
Teachers can leverage GAI as a formative assessment tool to supplement their own feedback.,0,
"Teachers should guide students on the process of using GAI tools for learning, not just for producing text.",0,
"Can design classroom activities that support different stages of the writing process (e.g., brainstorming) and teach students effective and ethical use of AI, including prompt engineering.",7,AI for Teacher Efficiency and Pedagogy
"A blended model can maximize efficiency in large classes, allowing instructors to focus on providing dialogic, tailored, and relationally grounded support rather than surface-level corrections.",4,AI for Teacher Efficiency and Pedagogy
Highlights the need for teacher training in digital literacy to recognize and understand the characteristics of AI-produced texts.,7,AI for Teacher Efficiency and Pedagogy
Suggests teachers may need to develop new assessment indicators beyond linguistic and argumentative competency to evaluate student work authentically.,4,AI for Teacher Efficiency and Pedagogy
"Teachers can integrate AI tools into writing instruction to help students with lower-order concerns (grammar, mechanics), allowing teachers to dedicate more attention to higher-order writing skills like coherence, organization, and content development.",7,AI for Teacher Efficiency and Pedagogy
The study suggests it is too early for teachers to rely on GenAI for official assessment of disciplinary writing.,7,AI for Teacher Efficiency and Pedagogy
Teachers' collaboration is crucial for fine-tuning chatbots to make them more effective assessment tools by providing explicit and detailed assessment criteria.,5,Teacher Roles in AI-Augmented Language Education
"AES can save significant time on grading, enabling them to assign more writing practice.",7,AI for Teacher Efficiency and Pedagogy
Teachers can use AES as a diagnostic tool to assess prior knowledge at the beginning of the school year.,4,AI for Teacher Efficiency and Pedagogy
Instructors can integrate GURUS into writing instruction as an interactive learning tool to provide real-time feedback.,7,AI for Teacher Efficiency and Pedagogy
"The system can serve as a 'writing teammate' for students, allowing instructors to focus on guiding students in using the feedback and adapting it to their needs.",7,AI for Teacher Efficiency and Pedagogy
"The paper suggests a 'gradual release of responsibility' model for teachers to implement the tool, from explicit instruction to independent student use.",4,AI for Teacher Efficiency and Pedagogy
"Provides a practical solution to the challenge of monitoring and supporting peer feedback in large classes, saving significant time and effort.",4,AI for Teacher Efficiency and Pedagogy
The AI-supported approach can be easily implemented with existing generative AI tools across different disciplines.,1,Teacher Roles in AI-Augmented Language Education
"The study provides a practical, AI-supported approach for teachers to implement effective SRL training and support students' out-of-class reading.",6,AI as a Supplementary Language Tool
The approach empowers educators to leverage AI technology to provide personalized support that would be difficult to offer in regular classes due to time and size constraints.,1,Teacher Roles in AI-Augmented Language Education
"The findings provide pedagogical implications for instructing students on the effective, ethical, and responsible use of GAI chatbots in academic writing.",5,Teacher Roles in AI-Augmented Language Education
Highlights the need for teachers to understand students' pre-existing strategies and raise their awareness.,4,AI for Teacher Efficiency and Pedagogy
Supervisors play a crucial role in mediating students' adoption and trust in GenAI tools through their recommendations and guidance.,0,
Educators can design activities that incorporate GenAI to create more engaging and supportive reading experiences in EAP contexts.,0,
"Teachers should focus on cultivating students' AI literacy, teaching them how to critically assess and verify AI-generated content.",3,Teacher Roles in AI-Augmented Language Education
The role of teachers is shifting towards guiding students in the ethical and effective use of AI.,3,Teacher Roles in AI-Augmented Language Education
There is a need to develop pedagogical approaches that balance AI integration with skill preservation.,3,Teacher Roles in AI-Augmented Language Education
"Teachers are seen as crucial for providing nuanced, emotionally connected feedback that AI cannot replicate.",1,Teacher Roles in AI-Augmented Language Education
"ChatGPT can act as a brainstorming partner and assistant, supporting creativity, lightening workloads, and enriching teaching practices.",2,AI as a Supplementary Language Tool
The tool can facilitate teachers' professional development by helping them progress towards their 'Zone of Proximal Creativity'.,4,AI for Teacher Efficiency and Pedagogy
The study provides a set of evidence-based design principles for integrating ChatGPT into language courses to foster critical thinking.,2,AI as a Supplementary Language Tool
It underscores the importance of instructors' guidance in helping students use AI judiciously and valuing the ability to use external cognitive tools effectively.,3,Teacher Roles in AI-Augmented Language Education
"Role shifted towards guiding students in the responsible use of AI, augmenting AI feedback with pedagogical expertise, and monitoring for academic integrity.",3,Teacher Roles in AI-Augmented Language Education
Required professional development to effectively integrate AI tools.,3,Teacher Roles in AI-Augmented Language Education
AI tools can serve as a supplement to reduce workload on repetitive feedback tasks.,1,Teacher Roles in AI-Augmented Language Education
"Educators are encouraged to understand and adopt LLM technologies, creating customized chatbots and strategic teaching methods to support L2 vocabulary instruction.",5,Teacher Roles in AI-Augmented Language Education
Educators can integrate ChatGPT into language teaching to enhance students' enjoyment and self-efficacy in learning.,2,AI as a Supplementary Language Tool
"EFL teachers can leverage ChatGPT as a supplementary resource to design interactive, personalized, and communicative language tasks.",2,AI as a Supplementary Language Tool
Teacher educators should revise training programs to include AI-assisted language learning methodologies.,6,AI as a Supplementary Language Tool
Teachers are encouraged to view ChatGPT as a co-teacher and an assistive tool rather than a cheating device or a competitor.,2,AI as a Supplementary Language Tool
It is recommended that teachers integrate ChatGPT into their curriculum and design activities that leverage its capabilities for language practice.,2,AI as a Supplementary Language Tool
Teachers need to enhance their professional knowledge of AI to effectively guide students and fulfill their accountability in a tech-integrated environment.,3,Teacher Roles in AI-Augmented Language Education
Should be equipped with knowledge on how to effectively use AI technology to support student learning.,3,Teacher Roles in AI-Augmented Language Education
Are encouraged to adopt tools like ChatGPT to create learning activities that enhance creativity.,2,AI as a Supplementary Language Tool
Should focus on building students' creative self-efficacy by praising their work and promoting risk-taking.,4,AI for Teacher Efficiency and Pedagogy
"The study suggests AI tools can be used for teaching, involving students in language learning, and assisting in material preparation.",6,AI as a Supplementary Language Tool
"The study provides an NLP-based method that can reliably detect essays written entirely by ChatGPT, aiding in the maintenance of academic integrity.",7,AI for Teacher Efficiency and Pedagogy
It suggests that instructors should refine teaching methods to help students develop and express their unique authorial voice.,7,AI for Teacher Efficiency and Pedagogy
"It recommends a shift in focus from assessing the final product to assessing the writing process, for example through portfolios.",7,AI for Teacher Efficiency and Pedagogy
Educators can use the identified differences in lexis and collocation to help detect AI-generated work.,7,AI for Teacher Efficiency and Pedagogy
The findings can help practitioners target teaching materials for L2 writing classrooms.,7,AI for Teacher Efficiency and Pedagogy
Educators should guide students to use AI as a complementary tool rather than a replacement for developing their own writing skills.,7,AI for Teacher Efficiency and Pedagogy
The study highlights the need for user-friendly AI tools and training to increase adoption.,3,Teacher Roles in AI-Augmented Language Education
"ChatGPT can reduce workloads related to planning, grading, and administrative duties, and improve teaching performance.",2,AI as a Supplementary Language Tool
Ethical concerns about AI are a significant barrier to adoption and must be addressed through training and guidelines.,3,Teacher Roles in AI-Augmented Language Education
"The study demonstrates how teachers and lexicographers can leverage LLMs to create pedagogical materials (corpora, validation data, explanations) with much greater efficiency.",8,Teacher Roles in AI-Augmented Language Education
"The role of the educator/lexicographer evolves towards prompt engineering, critical verification of AI output, and adapting content for end-users.",6,AI as a Supplementary Language Tool
"The study provides a methodology for teachers and material developers to use generative AI to increase productivity in creating high-quality, didactic content for language learners.",6,AI as a Supplementary Language Tool
"The variability of AI responses presents a significant pedagogical challenge, making it difficult to manage classroom activities and maintain focus on lesson objectives.",1,Teacher Roles in AI-Augmented Language Education
Teachers may need training in prompt engineering to guide student interactions with AI and maintain oversight.,3,Teacher Roles in AI-Augmented Language Education
N/A,9,Uncategorized GenAI Applications
"Can benefit from tools that automatically generate distractors for multiple-choice questions, reducing the time and cost of creating assessment materials.",6,AI as a Supplementary Language Tool
Provides a useful resource for creating activities and authentic materials for both classroom and autonomous learning.,4,AI for Teacher Efficiency and Pedagogy
"Acts as a valuable teaching complement for task preparation and correction, saving time.",4,AI for Teacher Efficiency and Pedagogy
Enables teachers to facilitate in-class error identification and correction activities.,4,AI for Teacher Efficiency and Pedagogy
ChatGPT has the potential to be a powerful assistant for teachers in creating L2 testing items.,2,AI as a Supplementary Language Tool
"Teacher involvement remains crucial for revising and improving AI-generated testing items to ensure their quality, particularly the distractors in multiple-choice questions.",1,Teacher Roles in AI-Augmented Language Education
"User-friendly platforms empower teachers without programming skills to create customized chatbots tailored to specific learning tasks, student needs, and proficiency levels.",5,Teacher Roles in AI-Augmented Language Education
"The teacher's role remains strong and irreplaceable in guiding students' feedback processing, fostering 'inner feedback', and handling higher-order thinking skills, even with advanced AI tools.",1,Teacher Roles in AI-Augmented Language Education
Teacher involvement is crucial for amplifying students' engagement with and effective use of automated feedback.,1,Teacher Roles in AI-Augmented Language Education
A well-developed AWE chatbot can serve as a reliable assistant for instructors in the time-consuming task of assessing student essays.,5,Teacher Roles in AI-Augmented Language Education
"Teachers can develop their own customized AWE chatbots tailored to their specific students, rubrics, and assessment objectives.",5,Teacher Roles in AI-Augmented Language Education
The teacher's role shifts from a primary information source to a facilitator and mediator of AI-student interaction.,1,Teacher Roles in AI-Augmented Language Education
"Teachers are crucial for scaffolding AI tool use, modeling effective prompting, and validating AI-generated content.",1,Teacher Roles in AI-Augmented Language Education
Requires teachers to develop pedagogical and critical AI literacy to guide students effectively.,3,Teacher Roles in AI-Augmented Language Education
The proposed pedagogical model redefines the teacher's role from repetitive corrector to strategic mentor.,4,AI for Teacher Efficiency and Pedagogy
The use of GenAI for grammar practice and feedback can potentially decrease teachers' workload in traditional classroom settings.,0,
Findings can inform curriculum design and teaching strategies for integrating GAI tools.,0,
Highlights the need to teach students how to use GAI tools effectively and ethically.,0,
The study provides insights for educators to design learning activities that integrate AI to fulfill diverse learner needs.,1,Teacher Roles in AI-Augmented Language Education
Provides a practical model (TPACK and ADDIE) for integrating AI into writing courses.,7,AI for Teacher Efficiency and Pedagogy
Shifts the teacher's role from being the primary source of feedback to a facilitator of human-AI collaboration and critical engagement.,1,Teacher Roles in AI-Augmented Language Education
Professional roles may shift from being traditional instructors to facilitators or guides.,4,AI for Teacher Efficiency and Pedagogy
"Workload can be streamlined through assistance with administrative tasks, lesson planning, and material generation.",4,AI for Teacher Efficiency and Pedagogy
"A need for continuous professional development to acquire new competencies like technological literacy, evaluation skills, and pedagogical adaptability.",4,AI for Teacher Efficiency and Pedagogy
"The tool can serve as an assistant to evaluators, reducing the time and effort required for manual leveling of written texts, especially with large student cohorts.",7,AI for Teacher Efficiency and Pedagogy
"GenAI tools can serve as a complementary and innovative feedback tool, reducing cognitive workload and allowing more time for other teaching activities.",0,
The teacher's role may shift from being the primary source of knowledge to focusing more on the affective domain of teaching.,4,AI for Teacher Efficiency and Pedagogy
"Can use AI as a supportive tool to provide feedback, but must exercise caution, carefully construct prompts, and provide human oversight.",1,Teacher Roles in AI-Augmented Language Education
"AI is not a replacement for human teachers, who possess unique qualities like critical thinking, creativity, and empathy.",1,Teacher Roles in AI-Augmented Language Education
Provides recommendations for integrating AI as a supplementary tool rather than a replacement for human instruction.,1,Teacher Roles in AI-Augmented Language Education
"Suggests a pedagogical shift towards focusing on higher-order skills like critical analysis and cultural understanding, as AI handles mechanical aspects of translation.",6,AI as a Supplementary Language Tool
"Receive support for curriculum development, material generation, and assessment, saving time and effort.",4,AI for Teacher Efficiency and Pedagogy
Gain insights into emerging pedagogical techniques and can improve their pedagogical knowledge.,4,AI for Teacher Efficiency and Pedagogy
Can provide more targeted feedback and individualized support to students.,4,AI for Teacher Efficiency and Pedagogy
Educators can use AI to simplify challenging reading materials for learners.,7,AI for Teacher Efficiency and Pedagogy
Teachers may need to adapt their pedagogical approaches to integrate AI technologies while maintaining a balanced instructional strategy.,3,Teacher Roles in AI-Augmented Language Education
