text,cluster_id,theme
Increased professional reflection on the role of AI and the teacher's own practice.,2,AI Integration Challenges and Perceptions
"A new sense of teachers' responsibilities in evaluating, verifying, and tailoring GenAI-generated content.",1,AI Integration Challenges and Perceptions
Concerns about the acceptance and judgment from students and parents regarding teachers' use of GenAI.,1,AI Integration Challenges and Perceptions
The genre of the writing task (argumentative vs. expository) influences the types of errors made and the focus of the feedback required.,9,Pedagogical Dynamics in AI-Enhanced Learning
The availability of computer-mediated resources (like corpora and AI tools) empowers learners to successfully revise error types previously considered 'untreatable'.,6,AI Integration Challenges and Perceptions
The evolution of student strategies from general to more specific and multifaceted use of AI tools across the writing process.,9,Pedagogical Dynamics in AI-Enhanced Learning
"AI tools functioning as a 'more capable peer' within Vygotsky's Zone of Proximal Development (ZPD), providing scaffolding to bridge gaps in student understanding.",2,AI Integration Challenges and Perceptions
"A balanced approach to AI use, where students leverage tools for support while maintaining a commitment to independent skill development and seeking human assistance.",2,AI Integration Challenges and Perceptions
The utility and perception of ChatGPT are highly contingent on the learner's English proficiency level.,7,AI Feedback and Learner Interaction
Learners engage with ChatGPT in two distinct modes: active (intentional analysis and memorization) and passive (subconscious absorption of language).,7,AI Feedback and Learner Interaction
Learners approach English learning with ChatGPT for two main purposes: a primary purpose (dedicated language study) and a secondary purpose (using English as a tool for other work or study tasks).,7,AI Feedback and Learner Interaction
"Factors such as perceived intelligence, personalization, and learning-goal orientation were found to have non-significant influences on perceived usefulness, contrary to expectations.",8,Adoption Factors of AI in Education
"Inconsistency as a core feature: Unlike traditional AWE tools, GPT's 'randomness-by-design' is a primary characteristic, posing significant challenges for standardized pedagogical use.",7,AI Feedback and Learner Interaction
"Divergent feedback philosophies: The study reveals a fundamental difference in feedback patterns, with teachers balancing direct/indirect and local/global feedback, while GPT defaults to reformulation and metalinguistic explanation focused on local issues.",4,AI Feedback and Learner Interaction
"The critical role of prompt literacy: The findings underscore that the quality and nature of GPT's feedback are highly sensitive to prompts, highlighting a gap in teachers' current prompt engineering skills.",4,AI Feedback and Learner Interaction
Divergent student perceptions of avatars: Avatars were perceived as both emotionally supportive companions (in a learning context) and as anxiety-inducing formal examiners (in an assessment context).,3,Pedagogical Dynamics in AI-Enhanced Learning
The utility of different chatbot designs for distinct learning objectives: structured chatbots for specific functions versus less-controlled chatbots for general fluency.,7,AI Feedback and Learner Interaction
The critical role of chatbot error tolerance in maintaining learner engagement and preventing frustration.,7,AI Feedback and Learner Interaction
The effectiveness of chatbot interaction may be mediated by the learner's language proficiency level.,7,AI Feedback and Learner Interaction
"The role of chatbot-provided emotional support (praise, encouragement) is a key factor in increasing learner motivation and strategy application.",7,AI Feedback and Learner Interaction
"The effectiveness of chatbot-based learning is linked to its ability to facilitate active learning, where students have high autonomy but also receive guidance.",7,AI Feedback and Learner Interaction
"The cognitive complexity of a learning strategy is a significant factor influencing how frequently learners will apply it, with more demanding strategies being used less often.",3,Pedagogical Dynamics in AI-Enhanced Learning
The irreplaceable 'human touch' of teachers in providing cultural depth and personal narratives that AI cannot replicate.,2,AI Integration Challenges and Perceptions
The concept of a teacher-AI partnership as a productive model for enhancing language education.,2,AI Integration Challenges and Perceptions
Using AI's limitations and inaccuracies as a 'dual educational opportunity' to foster students' critical thinking and AI literacy.,2,AI Integration Challenges and Perceptions
"AI footprint / AI translationese: GenAI introduces specific, identifiable linguistic patterns into texts, influencing language output in predictable ways.",6,AI Integration Challenges and Perceptions
"The role of GenAI is shifting from a simple tool to a collaborative partner, reshaping the standards of linguistic and instrumental competence required for translators.",1,AI Integration Challenges and Perceptions
"Mechanical vs. Contextual Assessment: The study highlights a core divergence between AI's rigid, rule-based evaluation and human raters' flexible, holistic, and context-sensitive approach.",0,AI Integration Challenges and Perceptions
"AI's Lack of Metacognitive Awareness: ChatGPT can identify linguistic patterns but fails to assess the writer's intent, which is crucial for distinguishing between developmental learning stages (e.g., patchwriting) and intentional plagiarism.",9,Pedagogical Dynamics in AI-Enhanced Learning
"Identity Negotiation: PSTs continuously negotiate their multiple identities (learner, teacher, bilingual writer, GenAI user) through their interaction with AI tools.",2,AI Integration Challenges and Perceptions
"Investment and Capital: The study frames GenAI use through the lens of investment, where PSTs' deployment of economic, social, and linguistic capital shapes their engagement and literacy development.",1,AI Integration Challenges and Perceptions
"Translanguaging as a Resource: GenAI tools provide a space for PSTs to leverage their multilingual repertoires (e.g., using Chinese to generate English teaching materials), facilitating translanguaging practices.",1,AI Integration Challenges and Perceptions
Reproduction of Native Speakerism: PSTs' positioning of GenAI as a 'native' and authoritative source of English perpetuates the ideology of native speakerism in language education.,1,AI Integration Challenges and Perceptions
"Learners' tendency to apply human conversational norms to AI interactions, which proves to be an ineffective strategy.",0,AI Integration Challenges and Perceptions
The application of Activity Theory (AT) as a productive framework for analyzing the complex dynamics of learner-AI interaction.,2,AI Integration Challenges and Perceptions
Prompt literacy is presented as an extension of traditional literacy that can be systematically taught and developed.,3,Pedagogical Dynamics in AI-Enhanced Learning
A significant mismatch often exists between learners' intended goals and the actual content and structure of their prompts.,4,AI Feedback and Learner Interaction
The concept of perezhivanie provides a holistic framework for understanding the dialectical unity of learners' subjective perceptions and actual behaviors when using GenAI.,1,AI Integration Challenges and Perceptions
"A key finding is the inconsistency between perception and behavior, where subconscious motives (e.g., focus on text alignment) drive actions without being consciously prioritized by learners.",3,Pedagogical Dynamics in AI-Enhanced Learning
"The study identified three distinct learner typologies in the context of GenAI use: active content-focused agents, passive language-focused perceivers, and multidimensional-focused participants.",1,AI Integration Challenges and Perceptions
"Perceived Utility of AI Feedback: Students recognized the tool's effectiveness in providing clear, structured, and actionable suggestions.",4,AI Feedback and Learner Interaction
"Comparison to Instructor Feedback: Students overwhelmingly preferred the personalized, relational, and context-aware feedback from their instructor.",4,AI Feedback and Learner Interaction
"Metacognitive Growth: Students became more critical and selective in using AI suggestions, demonstrating increased revision awareness and autonomy.",2,AI Integration Challenges and Perceptions
"Initial Uncertainty and Ethical Concerns: Before the study, students were skeptical and had concerns about privacy, plagiarism, and overreliance.",3,Pedagogical Dynamics in AI-Enhanced Learning
Desire for Further Guidance: Students expressed a need for more structured training and support to use AI tools effectively and ethically.,2,AI Integration Challenges and Perceptions
"A 'student-directed, chatbot-mediated' interaction mode was identified, where students assume leadership roles (task-oriented, content-oriented) in managing the collaboration.",7,AI Feedback and Learner Interaction
"Student-chatbot collaboration lacked the extensive negotiation, explanation, and argumentation typical of human-peer interactions.",7,AI Feedback and Learner Interaction
"Relationship-oriented leadership behaviors were minimal due to the impersonal nature of the AI interaction, though one student showed this by 'thanking' the bot.",0,AI Integration Challenges and Perceptions
"False Empowerment: Students may feel empowered by GenAI's assistance, but without deep critical digital literacy, this empowerment is superficial and they may be subtly influenced by the tool's biases.",1,AI Integration Challenges and Perceptions
"Fairness in Assessment: A major concern for students was that 'No AI' policies are unfair because unreliable AI detection tools cannot enforce them effectively, creating an uneven playing field.",0,AI Integration Challenges and Perceptions
"Preference for Accountability: Students showed a near-universal preference for policies requiring declaration of AI use, reflecting a strong sense of academic integrity and a desire for transparency.",0,AI Integration Challenges and Perceptions
Navigating Competing Ideologies: Students face the challenge of adapting to conflicting GenAI policies from different instructors within the same institution.,1,AI Integration Challenges and Perceptions
"The study highlights the specific challenges of applying AES to morphologically rich, agglutinative languages like Turkish.",6,AI Integration Challenges and Perceptions
Disagreements between AI and human scores often stem from the AI's focus on surface-level correctness versus the human rater's ability to interpret intended meaning and overall coherence.,0,AI Integration Challenges and Perceptions
"Rater characteristics, such as experience and gender, can influence the degree of agreement between human and AI scores, with novice raters and female raters showing larger discrepancies with the AI's scores.",0,AI Integration Challenges and Perceptions
Balancing AI dependence and self-regulation.,0,AI Integration Challenges and Perceptions
The transformation of learning objectives from technical accuracy (native-like pronunciation) to communicative competence (intelligibility).,6,AI Integration Challenges and Perceptions
The complementary roles of AI (technical feedback) and humans (emotional/contextual support) in a hybrid learning environment.,2,AI Integration Challenges and Perceptions
"The need for institutionalization of learning rules for Gen-AI use, including privacy protection and ethical guidelines.",0,AI Integration Challenges and Perceptions
"GenAI literacy is a multi-dimensional construct, not a single skill.",1,AI Integration Challenges and Perceptions
"The five core components of EFL teacher GenAI literacy are Knowledge, Use, Evaluation, Design, and Ethics.",1,AI Integration Challenges and Perceptions
"GenAI literacy extends beyond technical proficiency to include pedagogical design, critical evaluation, and ethical considerations.",1,AI Integration Challenges and Perceptions
"There is a need for disciplinary-specific literacy frameworks (e.g., for L2 education) rather than relying solely on general AI literacy models.",2,AI Integration Challenges and Perceptions
"The act of completing the assessment scale can itself serve as a metacognitive tool, prompting learners to reflect on and become more aware of their AI interaction processes.",2,AI Integration Challenges and Perceptions
"The scope of 'language learning' in the context of AI is ambiguous, with questions arising as to whether it includes programming languages, which requires clarification in future research.",6,AI Integration Challenges and Perceptions
Establishing dispositional stances and mobilizing capital to demystify the 'black box' of AI tools,0,AI Integration Challenges and Perceptions
Developing critical awareness of power dynamics in AI-mediated interactions,0,AI Integration Challenges and Perceptions
"Negotiating agency in AI-IDLE practices (receptive, participatory, co-creative)",0,AI Integration Challenges and Perceptions
The quality of prompts is a key factor in the effectiveness of AI-generated feedback.,4,AI Feedback and Learner Interaction
"The type of writing task (e.g., opinion essay vs. translation) may significantly influence the effectiveness of AI feedback.",4,AI Feedback and Learner Interaction
The nature of the teacher-student relationship (or lack thereof) can affect how human feedback is perceived and its relative effectiveness compared to impersonal AI feedback.,4,AI Feedback and Learner Interaction
A distinction is needed between AI's ability to improve immediate writing performance versus its impact on long-term language acquisition.,9,Pedagogical Dynamics in AI-Enhanced Learning
The study bridges the gap between technical AI model development (fine-tuning) and pedagogical application (learner adoption analysis).,2,AI Integration Challenges and Perceptions
"The relative importance of technology acceptance factors is context-dependent; in the specialized domain of LRL translation, utility and social norms significantly outweigh ease of use.",8,Adoption Factors of AI in Education
AI fine-tuning is presented as a practical solution to enhance language equity for digitally underrepresented languages.,6,AI Integration Challenges and Perceptions
The pedagogical value of a hybrid instructional model that combines structured AI guidance for complex tasks (like content development) with learner autonomy for more technical aspects (like organization and language use).,2,AI Integration Challenges and Perceptions
The tension between institutional attempts to control technology use and the practical realities and needs of students in the classroom.,8,Adoption Factors of AI in Education
"The critical role of instructional design in mediating how students engage with AI tools and, consequently, the learning outcomes.",2,AI Integration Challenges and Perceptions
"Identification of four distinct learner profiles for GenAI-assisted writing self-efficacy: 'highly confident all-rounders', 'practical assistance seekers', 'interaction-oriented communicators', and 'unconfident less-adaptable users'.",9,Pedagogical Dynamics in AI-Enhanced Learning
A paradoxical relationship where higher English proficiency learners may exhibit lower self-efficacy in using GenAI for writing due to higher expectations and greater awareness of GenAI's limitations.,1,AI Integration Challenges and Perceptions
"The emergence of an 'interaction-oriented communicator' profile highlights the importance of the social and anthropomorphic aspects of human-AI interaction, separate from utilitarian value.",0,AI Integration Challenges and Perceptions
The role of 'contradictions' in Activity Theory as a lens to explain the drivers and consequences of GenAI adoption in academic writing.,1,AI Integration Challenges and Perceptions
The dynamic process where resolving old contradictions through GenAI use leads to the emergence of new contradictions.,1,AI Integration Challenges and Perceptions
"The idiosyncratic nature of GenAI's impact, heavily mediated by individual differences in AI literacy, academic writing self-efficacy, and technology beliefs.",9,Pedagogical Dynamics in AI-Enhanced Learning
"Distinctive GAI perceptions across formality and languages: The perceived usefulness, ease, and risks of GAI vary significantly depending on whether the writing is formal or informal, and whether it is in L1 or L2.",6,AI Integration Challenges and Perceptions
"Student subjectivity in GAI-assisted writing: Students' use of GAI is driven by two main orientations—product-orientation (focusing on completing a task) and learning-orientation (focusing on personal growth), which are not mutually exclusive.",9,Pedagogical Dynamics in AI-Enhanced Learning
"Flexible human-AI interactions: Students employ diverse and transferable strategies, such as translanguaging and self-regulation (idea organization, self-evaluation, self-instruction), to manage their interactions with GAI.",2,AI Integration Challenges and Perceptions
"The tension between behavioral engagement (e.g., accepting corrections) and deeper cognitive engagement (e.g., critical evaluation) is a central theme.",3,Pedagogical Dynamics in AI-Enhanced Learning
"Superficial revision strategies, such as direct substitution of AI-suggested text, were prevalent, particularly for content feedback.",9,Pedagogical Dynamics in AI-Enhanced Learning
"Language proficiency acts as a significant mediator in students' ability to comprehend and effectively apply AI feedback, especially for complex aspects like organization.",4,AI Feedback and Learner Interaction
Conceptual and practical overlap between feedback on content and organization can cause confusion and reduce students' willingness to revise.,4,AI Feedback and Learner Interaction
"Planning: Students engaged in planning activities such as setting goals for grammar correction, refining writing style, and generating ideas.",3,Pedagogical Dynamics in AI-Enhanced Learning
"Monitoring: Students monitored ChatGPT's performance for relevance and accuracy, and monitored their own work for originality to avoid plagiarism.",7,AI Feedback and Learner Interaction
"Evaluating: Students evaluated the respective roles of themselves as human writers and ChatGPT as an assistant, concluding that they should maintain the primary creative role.",9,Pedagogical Dynamics in AI-Enhanced Learning
"Human-GenAI Interaction Patterns: The study revealed distinct interaction patterns between individual and collaborative modes, with collaborative work involving fewer total prompts but a greater focus on specifying and adding details.",1,AI Integration Challenges and Perceptions
Role of Peer Monitoring: The absence of ghostwriting in the collaborative condition suggests that peer monitoring and social regulation can serve as a deterrent to the misuse of GenAI.,1,AI Integration Challenges and Perceptions
"Primacy of Brainstorming: Across both individual and collaborative modes, brainstorming and analyzing task requirements were the most prevalent objectives for using GenAI in prewriting.",9,Pedagogical Dynamics in AI-Enhanced Learning
"Process vs. Outcome: The study highlights the importance of investigating the 'process' of how students interact with GenAI, not just the final outcomes, to optimize pedagogical benefits.",1,AI Integration Challenges and Perceptions
Cross-cultural variation: Significant differences exist across countries regarding teachers' pedagogical beliefs (constructivist vs. transmissive) and perceived institutional support.,3,Pedagogical Dynamics in AI-Enhanced Learning
"Intention-Action Gap: A key finding was the discrepancy between instructors' high intention to use GenAI and their moderate actual use, suggesting that other contextual or personal factors are at play.",1,AI Integration Challenges and Perceptions
Primacy of Attitude: Instructors' personal attitude towards GenAI was a more powerful predictor of their intention to use it than perceived usefulness or ease of use.,1,AI Integration Challenges and Perceptions
Indirect Influence of Context: Factors like institutional support and trust did not directly predict GenAI use but likely influenced it indirectly by shaping perceptions of usability and confidence.,8,Adoption Factors of AI in Education
Divergent cognitive processes between multimodal and traditional writing tasks when using AI.,9,Pedagogical Dynamics in AI-Enhanced Learning
"Different information-seeking behaviors were observed; essay writers explored sources more deeply, while multimodal composers used summarized AI outputs.",9,Pedagogical Dynamics in AI-Enhanced Learning
"Students developed a multi-faceted framework for evaluating AI-generated images, including relevance, reasonability, prior knowledge, audience interaction, and style preference.",0,AI Integration Challenges and Perceptions
The synergy between text-generative AI (for creating descriptive prompts) and image-generative AI was a key pattern in multimodal composing.,9,Pedagogical Dynamics in AI-Enhanced Learning
Adeptness in coherent interaction and contextually appropriate responses,6,AI Integration Challenges and Perceptions
Charismatic conversational style coupled with human-like voice,6,AI Integration Challenges and Perceptions
Diverse topic discussion tailored to learners' interests,3,Pedagogical Dynamics in AI-Enhanced Learning
Building rapport and supportive environments,3,Pedagogical Dynamics in AI-Enhanced Learning
Challenges in GAI chatbot-mediated interaction related to language complexity and participant proficiency,7,AI Feedback and Learner Interaction
Differential effects of feedback: The impact of LLM feedback is not uniform and depends significantly on students' initial self-assessment accuracy.,5,AI Integration Challenges and Perceptions
"The 'Robin-Hood effect': The intervention primarily benefits students who are most in need of support (lower-calibrated), redistributing the educational benefit to them.",3,Pedagogical Dynamics in AI-Enhanced Learning
"Feedback as an anchor: LLM-generated comments can serve as an anchoring reference point, helping less-calibrated students to adjust their self-perceptions of performance.",5,AI Integration Challenges and Perceptions
"Behavioral engagement as a key mediator for feedback effectiveness, suggesting the process of engagement is as important as the feedback content itself.",4,AI Feedback and Learner Interaction
The distinction and differential utility of 'online' process measures (from keystroke logging) versus 'offline' measures (from log files/text comparison) in capturing learning engagement.,3,Pedagogical Dynamics in AI-Enhanced Learning
"The complexity of measuring cognitive engagement through process data like writing pauses, whose meaning varies by context (e.g., revision with vs. without feedback) and does not consistently predict performance.",9,Pedagogical Dynamics in AI-Enhanced Learning
"Students employed a variety of conversational strategies when interacting with NPCs, including elicitation (gathering facts, details, opinions), confrontation (questioning, disagreeing), disclosure (introducing new evidence), bonding (empathy, concessions), clarification, and attention.",3,Pedagogical Dynamics in AI-Enhanced Learning
"Proposal of an 'emotional ZPD' conceptual model, which balances cognitive 'support' (from AI and peers) with emotional 'comfort' (primarily from peers).",0,AI Integration Challenges and Perceptions
The synergistic effect of combining AI-driven cognitive support with human-provided socio-emotional support.,0,AI Integration Challenges and Perceptions
"The dual role of peers as both a source of support (scaffolding, encouragement) and a source of social pressure in AI-mediated learning.",2,AI Integration Challenges and Perceptions
"The importance of role dynamics (e.g., 'Lead' vs. 'Assisting') in paired learning for influencing affective outcomes like learning interest.",3,Pedagogical Dynamics in AI-Enhanced Learning
The dual necessity of supporting both pragmatic drive (fulfilling personal needs and interests) and procedure management (using SRL strategies) for effective self-directed learning.,3,Pedagogical Dynamics in AI-Enhanced Learning
"The effectiveness of GenAI support is contingent on users' ability to formulate clear prompts, highlighting the need for prompt literacy training.",1,AI Integration Challenges and Perceptions
"An iterative, design-based research approach is effective for progressively refining educational technology by incorporating user feedback.",4,AI Feedback and Learner Interaction
"Enhancing Presentation Preparation: AI helps structure and plan presentations, making the process easier and less anxiety-inducing.",0,AI Integration Challenges and Perceptions
Conscious Presentation Preparation: AI tools increase students' awareness of the different stages and components of the presentation process.,2,AI Integration Challenges and Perceptions
"Improving Skills Through Feedback: Functional, objective, and immediate feedback from AI leads to significant skill improvement.",4,AI Feedback and Learner Interaction
"Enhancing Nonverbal Communication: Yoodli specifically helped students focus on and improve gestures, facial expressions, and body language.",3,Pedagogical Dynamics in AI-Enhanced Learning
"Guiding Towards Academic Resources: ChatGPT was used to find academic publications and sources, facilitating research.",7,AI Feedback and Learner Interaction
Error Correction: Students valued AI's ability to identify and correct mistakes in their presentation content and delivery.,2,AI Integration Challenges and Perceptions
Student Teachers' Digital Readiness vs. Institutional Lag,8,Adoption Factors of AI in Education
Pedagogical and Ethical Dilemmas in GenAI Integration,1,AI Integration Challenges and Perceptions
Curriculum Time Constraints and Pedagogical Priorities,3,Pedagogical Dynamics in AI-Enhanced Learning
Role Exchange Between Student Teachers and GenAI,1,AI Integration Challenges and Perceptions
The mediating role of enjoyment: Enjoyment is a critical pathway through which both ideal and ought-to L2 selves influence engagement in AI-IDLE.,0,AI Integration Challenges and Perceptions
"Reconciliation of motivational selves: Learners can negotiate and internalize external pressures (ought-to self), transforming them into intrinsic motivation and enjoyment, which in turn fuels AI-IDLE.",2,AI Integration Challenges and Perceptions
"Contextual negotiation: The interaction between motivation, enjoyment, and AI use is dynamic and shifts as learners negotiate different learning contexts and conditions (e.g., formal coursework vs. personal interest).",2,AI Integration Challenges and Perceptions
The sequential mediating role of appraisal and coping in the relationship between emotions and AI-enabled productivity.,0,AI Integration Challenges and Perceptions
The differential impact of various emotions on appraisal and coping pathways.,3,Pedagogical Dynamics in AI-Enhanced Learning
"The unique effectiveness of 'positive reinterpretation' as a coping strategy for enhancing productivity, compared to other approach-oriented strategies like seeking support or AI control.",3,Pedagogical Dynamics in AI-Enhanced Learning
The experience of positive or negative emotions is a reflection of teachers' digital literacy and preparedness for AI.,2,AI Integration Challenges and Perceptions
"The novelty of AI is a significant factor contributing to negative emotions like fear, stress, and anxiety, especially among novice teachers.",2,AI Integration Challenges and Perceptions
The chatbot's persona ('Playability') is a critical factor in fostering positive affective experiences and enhancing learner flow.,7,AI Feedback and Learner Interaction
"A paradoxical effect was observed where increased behavioral engagement in learning led to a decrease in self-efficacy, suggesting that deep engagement fosters a more realistic self-assessment of skills.",3,Pedagogical Dynamics in AI-Enhanced Learning
"The interactive nature of ChatGPT, requiring constant user prompts to manage the learning process, compels students to be more active and focused compared to passive learning environments.",7,AI Feedback and Learner Interaction
"The study proposes a comprehensive GAI literacy framework for the DMC context, structured into four key dimensions: Affective, Behavioral, Cognitive, and Ethical literacy.",1,AI Integration Challenges and Perceptions
"The concept of 'GAI anthropomorphic interaction' is introduced as a key component of affective literacy, influencing users' attitudes and engagement with GAI.",0,AI Integration Challenges and Perceptions
LLM-Surprisal is proposed and investigated as a computational proxy for the linguistic construct of 'naturalness' in L2 writing.,6,AI Integration Challenges and Perceptions
"The study decomposes the holistic LLM-Surprisal metric into the interplay between lexical semantic diversity and syntactic complexity, offering a more interpretable view of what the metric captures.",6,AI Integration Challenges and Perceptions
"A distinction in performance is noted between LLM architectures: encoder models (like BERT) are more proficient at text comprehension and analysis tasks, while decoder models (like GPT) are better at text production.",6,AI Integration Challenges and Perceptions
The process of designing prompts for LLMs acts as a catalyst for researchers to refine their own theoretical frameworks and move schemes in genre analysis.,5,AI Integration Challenges and Perceptions
The 'LLM-assisted double annotation' approach is a practical and efficient workflow that balances the speed of automation with the need for human-level accuracy in linguistic annotation.,6,AI Integration Challenges and Perceptions
"LLM sensitivity to label semantics underscores the critical importance of creating explicit and non-overlapping category definitions in any annotation scheme, for both machine and human coders.",6,AI Integration Challenges and Perceptions
"Rhetorical Distinction between AI and Human Writing: The core finding is that AI and human authors employ fundamentally different rhetorical strategies, with AI prioritizing structural coherence and humans focusing on interactional engagement.",9,Pedagogical Dynamics in AI-Enhanced Learning
"Algorithmic Text Production: ChatGPT's writing style reflects its algorithmic nature, resulting in standardized, predictable, and less varied rhetorical choices compared to the individual styles of human writers.",9,Pedagogical Dynamics in AI-Enhanced Learning
"Complementary Roles in Writing: The study suggests LLMs can complement but not replace human writers, especially in tasks requiring nuanced interpersonal communication and persuasive rhetoric.",9,Pedagogical Dynamics in AI-Enhanced Learning
ChatGPT as a tool: A controllable instrument that helps overcome barriers but whose humanity and variability must be acknowledged.,7,AI Feedback and Learner Interaction
ChatGPT as a resource: An ambivalent source (like water or alcohol) that offers benefits but also carries risks depending on its use.,7,AI Feedback and Learner Interaction
ChatGPT as a threat: An evil-looking creature or monster that could corrupt students' thinking ability if not properly controlled.,7,AI Feedback and Learner Interaction
ChatGPT as an unknown entity: A 'black box' or chaotic force that is not yet fully understood and requires further exploration with an open mind.,7,AI Feedback and Learner Interaction
The highly individualized and dynamic nature of learner engagement with AI feedback.,4,AI Feedback and Learner Interaction
The crucial role of learners' domain-specific knowledge in mediating the acceptance or rejection of AI suggestions.,2,AI Integration Challenges and Perceptions
"Demonstration of responsible AI use, with students employing the tool for revision rather than content generation.",2,AI Integration Challenges and Perceptions
High levels of cognitive engagement evidenced by students' ability to identify and disregard inaccurate AI-generated feedback.,4,AI Feedback and Learner Interaction
De-enchantment with GAI: Students transitioned from an uncritical or fearful view of GAI to a more realistic and critical understanding of its capabilities and limitations.,1,AI Integration Challenges and Perceptions
"Human agency and text ownership: A central theme was the importance of maintaining authorial control, making final decisions, and taking full ownership of the text when using GAI.",9,Pedagogical Dynamics in AI-Enhanced Learning
Sociolinguistic impact of GAI: The study raised questions about GAI's dual role as a potential 'equalizing force' for L2 writers and a risk for 'dehumanising' their academic writing.,9,Pedagogical Dynamics in AI-Enhanced Learning
Self-Regulated Learning (SRL) as pedagogy: The SRL framework proved effective for fostering critical engagement and metacognitive awareness in learning to use GAI.,3,Pedagogical Dynamics in AI-Enhanced Learning
"Linguistic Profile Mismatch: The linguistic profile of AI-generated texts is more similar to published academic writing in the hard sciences than to the more involved, speech-like writing of EFL students.",9,Pedagogical Dynamics in AI-Enhanced Learning
"Homogeneity of AI Output: AI-generated texts show significantly less internal variation within a register compared to the diverse texts produced by students, suggesting a formulaic output.",9,Pedagogical Dynamics in AI-Enhanced Learning
"Register Replication Disparity: AI is more successful at replicating personal, less formal registers (e.g., personal narratives) than more complex, formal academic registers (e.g., essays, critiques).",9,Pedagogical Dynamics in AI-Enhanced Learning
"Complexity of Communicative Purpose: Students combine a wider and more complex range of communicative purposes (e.g., arguing, explaining, narrating) within a single text than AI, which tends to be more monofunctional.",6,AI Integration Challenges and Perceptions
L1 as a tool for problem solving with generative AI,6,AI Integration Challenges and Perceptions
Integrating L1 and semiotic resources for idea generation,6,AI Integration Challenges and Perceptions
Transforming ideas into English with generative AI,6,AI Integration Challenges and Perceptions
Mixed emotions towards generative AI,0,AI Integration Challenges and Perceptions
Perceived impact on language development,6,AI Integration Challenges and Perceptions
