text,cluster_id,theme
The project serves as a model for interdisciplinary collaboration between academic lexicographers and IT specialists in a commercial setting to train and improve an AI language tool.,1,AI Integration in Language Education
"For lexicographers, the study demonstrates how generative AI can be a powerful tool to speed up the creation of glosses and explanations for modern, problem-centred databases, shifting their role towards supervision and prompt engineering.",14,AI Limitations and Human Oversight
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
"The findings can be helpful for creators of reading comprehension datasets, suggesting the value of annotating distinct and common question types in dataset design.",16,AI in Language Assessment and Research
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
The study's insights can guide the future development of more effective GAI educational technologies.,12,Policy and Pedagogical Frameworks for AI
Provides insights for instructional designers and researchers to create tailored and effective learning experiences with generative AI.,3,AI Integration in Language Education
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
Provides implications for syllabus designers on how to create dynamic and relevant curricula using AI.,3,AI Integration in Language Education
Offers insights for educational technologists on the effective integration of AI tools in language learning platforms.,1,AI Integration in Language Education
Developers of language learning materials can create AI-simplified versions of authentic texts to cater to diverse learners.,1,AI Integration in Language Education
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
Developers and Industries should focus on improving the technical reliability and stability of AI tools and incorporate personalization features to cater to individual learning needs and linguistic backgrounds.,9,AI-Enhanced Language Tools and Chatbots
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
Policymakers can develop ethical guidelines for adopting GenAI tools to prevent overreliance and support sustainable learner-centered instruction.,6,Policy and Pedagogical Frameworks for AI
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
"The findings have implications for curriculum designers and developers of online peer review systems, highlighting the potential of integrating AI chatbots.",10,AI Integration in Language Education
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
Parents with limited English skills or time constraints can use CAs as a supplementary resource for dialogic reading.,11,Human-Centered AI Design
Future designs could feature a CA-parent collaboration system to personalize the CA's interactions based on parental input.,11,Human-Centered AI Design
Educational policymakers should consider revising curricula to integrate technology-enhanced tools and invest in AI infrastructure and training.,10,AI Integration in Language Education
Materials developers can leverage AI's interactive capabilities to create dynamic learning resources that enhance vocabulary retention and engagement.,3,AI Integration in Language Education
N/A,0,Uncategorized Research Gaps
"Researchers can use LLMs to reliably score vocabulary test data, reducing the cost and logistical challenges associated with employing multiple human raters.",8,AI in Language Assessment and Research
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
"Educational technology developers can gain insights into improving AI-generated content, particularly regarding narrative quality, multimodal coherence, and cultural localization.",3,AI Integration in Language Education
The participatory design model involving families and researchers proved effective for platform improvements.,11,Human-Centered AI Design
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
The use of writers' data to train LLMs without permission or royalties raises significant ethical and copyright issues for content creators.,5,Ethical and Trustworthy AI Development
N/A,0,Uncategorized Research Gaps
AI developers should enhance chatbot adaptability to tailor responses to different learner proficiency levels and needs.,9,AI-Enhanced Language Tools and Chatbots
"For lexicographers, the findings suggest that human expertise remains superior for creating effective dictionary definitions and that predictions of AI completely replacing them are exaggerated.",14,AI Limitations and Human Oversight
Provides directions for lexicographers and learning tool developers to create hybrid tools that integrate authoritative content with AI's interactive and contextual capabilities.,1,AI Integration in Language Education
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
Developers should focus on creating pedagogically-informed features like collaborative interfaces and adaptive feedback systems to make AiLAs more effective for guided language development.,6,Policy and Pedagogical Frameworks for AI
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
"Policymakers are urged to develop regulatory frameworks and align educational policies (e.g., India's NEP 2020) with the advancements in AI to support its responsible adoption in education.",10,AI Integration in Language Education
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
Educational policymakers can consider integrating AI tools like ChatGPT into curricula to leverage positive effects on learner emotion regulation and well-being.,3,AI Integration in Language Education
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
Developers of GenAI applications can use the insights to refine their products to better serve L2 learners.,6,Policy and Pedagogical Frameworks for AI
"Developers of GenAI chatbots should consider incorporating features like gamification, dynamic avatars, and real-time conversational feedback to increase engagement and motivate learners, especially those who experience boredom.",9,AI-Enhanced Language Tools and Chatbots
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
Educational technology developers should focus on making GenAI platforms more intuitive and user-friendly to enhance learners' perceptions of usefulness and enjoyment.,6,Policy and Pedagogical Frameworks for AI
Policymakers can use the findings to formulate effective educational practices and policies regarding AI integration.,10,AI Integration in Language Education
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
"Designers of intelligent tutoring systems can use the study's insights to create tools that offer differentiated instructions and prompt suggestions based on the user's specific needs and purposes (e.g., idea generation vs. story elaboration).",3,AI Integration in Language Education
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
The study offers actionable insights for policymakers and teacher educators on designing strategies to promote effective GenAI integration in resource-constrained contexts.,10,AI Integration in Language Education
N/A,0,Uncategorized Research Gaps
Offers a foundational framework for policymakers to implement AI-driven methodologies in academic settings.,10,AI Integration in Language Education
Developers and operators should prioritize enhancing information system quality and hedonic motivation to improve learner attitudes.,7,AI-Enhanced Language Tools and Chatbots
Developers should optimize ChatGPT to better understand human emotions and conversation styles.,4,Ethical and Trustworthy AI Development
"Digital tool developers should focus on improving their products by addressing connectivity issues, expanding content diversity, and ensuring user-friendly interfaces.",17,AI-Enhanced Language Tools and Chatbots
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
"AI designers should create systems that support motivation and learner agency, not just task performance, by including features like reflective prompts and learner choice.",3,AI Integration in Language Education
N/A,0,Uncategorized Research Gaps
"For developers: Prioritize system reliability and dependability over novelty features. Creating attractive, user-friendly interfaces and ensuring consistent performance is crucial for meeting user expectations.",7,AI-Enhanced Language Tools and Chatbots
Provides crucial insights for researchers and chatbot developers on effective principles for designing chatbots tailored for writing instruction.,9,AI-Enhanced Language Tools and Chatbots
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
"The open and replicable framework allows researchers and developers to test, adjust, and enhance the technology, fostering innovation in EAP writing assistance.",17,AI-Enhanced Language Tools and Chatbots
N/A,0,Uncategorized Research Gaps
EFL textbook developers should consider incorporating AI components to support learners and cater to individual needs.,3,AI Integration in Language Education
"Test developers are impacted, as they need to create assessments that require deep knowledge and criticality to mitigate AI-based cheating.",2,AI in Language Assessment and Research
Developers should prioritize transparency regarding data use and tool capabilities to build user trust.,13,Ethical and Trustworthy AI Development
Developers should implement robust data security measures to address user concerns.,13,Ethical and Trustworthy AI Development
N/A,0,Uncategorized Research Gaps
Curriculum developers should embed digital and AI literacy into language education programs.,1,AI Integration in Language Education
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
"LLM developers should adopt a user-centered design approach to accommodate the diverse needs, experiences, and expectations of different student groups.",6,Policy and Pedagogical Frameworks for AI
Developers can build user trust by making privacy controls more transparent and demystifying data management processes.,13,Ethical and Trustworthy AI Development
"GenAI developers should improve cultural relevance, usability, and multimodal support, and develop language-learning-specific LLMs for tailored feedback.",6,Policy and Pedagogical Frameworks for AI
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
Curriculum developers can use the findings to incorporate AI technologies into L2 materials to enhance learner motivation and development.,3,AI Integration in Language Education
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
"For content creators, the study reveals a focus on productive skills and a generally positive sentiment, while also highlighting a gap in content for listening skills and low viewer engagement.",15,AI Limitations and Human Oversight
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
"For researchers, the findings confirm that AI-generated feedback can be effective but requires further refinement. It highlights the need for more research into designing and fine-tuning AI systems specifically for L2 learners' needs.",3,AI Integration in Language Education
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
The DynaWrite platform serves as a valuable tool for researchers to conduct comparative analysis and evaluation of LLMs in educational settings.,8,AI in Language Assessment and Research
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
"Offers insights for policymakers, course designers, and administrators to develop effective flipped learning environments incorporating ChatGPT.",18,Policy and Pedagogical Frameworks for AI
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
The study provides insights for AI developers to design products that better address the needs of the language learning context.,1,AI Integration in Language Education
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
Technology developers should enhance the transparency of the model's working mechanism and improve misinformation governance.,13,Ethical and Trustworthy AI Development
N/A,0,Uncategorized Research Gaps
AI tool developers should focus on designing intuitive interfaces that cater to the varied proficiency levels of ESL learners to maximize the tool's perceived usefulness and accessibility.,1,AI Integration in Language Education
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
Developers of educational AI tools can use the findings to design platforms that better align with learners' motivational needs and the factors driving technology acceptance.,3,AI Integration in Language Education
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
AIED program developers are encouraged to create specialized GenAI programs trained on domain-specific data for educational purposes.,6,Policy and Pedagogical Frameworks for AI
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
"Technology developers should design generative AI tools that are intuitive, accessible, and provide meaningful, relevant feedback for learners' writing assignments.",3,AI Integration in Language Education
Developers should consider including ethical usage settings that limit capabilities for generating complete texts to foster original thinking and critical analysis.,5,Ethical and Trustworthy AI Development
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
"Syllabus designers should incorporate AI tools to create more dynamic, flexible, and motivating learning environments that promote student growth.",3,AI Integration in Language Education
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
OpenAI managers should improve the trustworthiness and validity of ChatGPT's responses and protect user data against leakage.,4,Ethical and Trustworthy AI Development
"Iranian policymakers should reconsider policies that force students to use national applications, which leads to costly and difficult access to international tools like ChatGPT.",18,Policy and Pedagogical Frameworks for AI
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
Policymakers can use the findings to inform strategic decision-making regarding the incorporation of AI language models into language learning curricula.,1,AI Integration in Language Education
"AI developers should design human-centered GenAI that prioritizes fostering appropriate trust and reliance, rather than simply maximizing trust.",19,Human-Centered AI Design
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
Curriculum designers and policymakers can consider GenAI-IDLE as a potential approach to support L2 learners' language learning in Global South contexts.,6,Policy and Pedagogical Frameworks for AI
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
Parents are concerned about the privacy and security of their children's data in AI systems.,5,Ethical and Trustworthy AI Development
"Parents face challenges in finding AI tools that are customizable for sensory needs and culturally relevant (e.g., available in Arabic).",11,Human-Centered AI Design
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
Test developers and researchers can use LLMs to generate example responses for less commonly taught languages.,8,AI in Language Assessment and Research
"Developers of spoken dialogue and intelligent tutoring systems can apply the methods for providing individualized, level-appropriate feedback.",9,AI-Enhanced Language Tools and Chatbots
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
"Developers can enhance AI tools by designing features tailored to diverse personality profiles, such as progress tracking for conscientious learners or reliability indicators for neurotic learners.",19,Human-Centered AI Design
GenAI tool publishers are encouraged to collaborate with educational institutions on campaigns to showcase the benefits of their tools for L2 learning.,6,Policy and Pedagogical Frameworks for AI
N/A,0,Uncategorized Research Gaps
"AI tool developers are encouraged to prioritize user-friendly and engaging interfaces to enhance user satisfaction and enjoyment, thereby increasing the likelihood of adoption for educational purposes.",3,AI Integration in Language Education
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
N/A,0,Uncategorized Research Gaps
