text,cluster_id,theme
"Effective use of AI requires crafting clear, contextually rich, and strategically designed prompts.",2,GenAI in Language Learning Dynamics
"Students should learn specific strategies like response control (length, style, tone) and contextualization to improve AI outputs.",6,AI Feedback in Language Learning
Students must be aware of the differences between human and AI communication to set realistic expectations and interact more effectively.,2,GenAI in Language Learning Dynamics
Students' writing performance significantly improved with GenAI mediation.,8,LLMs Enhance Writing and Motivation
"The study reveals that students engage with GenAI differently based on their perceptual profiles, highlighting varied learning experiences.",0,
AI tools can enhance revision skills and promote metacognitive awareness by encouraging critical evaluation of feedback.,6,AI Feedback in Language Learning
"Students require guidance and AI literacy training to use tools ethically and effectively, mitigating risks of overreliance and academic misconduct.",2,GenAI in Language Learning Dynamics
Student-chatbot collaboration can promote student agency and engagement in the writing process.,6,AI Feedback in Language Learning
"Students may develop an over-reliance on AI for linguistic expressions, potentially hindering their own language development.",6,AI Feedback in Language Learning
"Students demonstrated a vague awareness of academic integrity, highlighting a need for better training in ethical AI use.",2,GenAI in Language Learning Dynamics
Students must navigate inconsistent and sometimes restrictive GenAI policies from different instructors.,0,
Students feel their agency is restricted by 'No AI' policies.,2,GenAI in Language Learning Dynamics
There is a desire for more formal training and guidance on how to use GenAI tools effectively and ethically.,0,
N/A,7,GenAI in Language Learning Dynamics
"Transformed from passive recipients to active agents, developing personalized learning strategies.",5,GenAI in Language Learning Dynamics
Experienced increased confidence and willingness to engage in authentic communication.,1,GenAI in Language Learning Dynamics
"Began forming collaborative learning communities (e.g., AI learning clubs).",5,GenAI in Language Learning Dynamics
N/A,7,GenAI in Language Learning Dynamics
Completing the scale can raise learners' metacognitive awareness about their AI interaction strategies.,2,GenAI in Language Learning Dynamics
Develop critical digital literacies to navigate AI-mediated learning environments.,2,GenAI in Language Learning Dynamics
"Can enact agentic learning practices, moving from content consumption to co-creation with AI.",2,GenAI in Language Learning Dynamics
Need to develop prompt literacy and verification strategies to use AI effectively.,2,GenAI in Language Learning Dynamics
Students who received AI-based feedback showed greater overall progress and improvement in writing skills.,6,AI Feedback in Language Learning
The study confirms that students' adoption of AI translation tools is primarily driven by the tools' perceived usefulness (performance expectancy) and peer/instructor recommendations (social influence).,6,AI Feedback in Language Learning
Strategic integration of AI can provide educational benefits and serve as an innovative approach to language learning.,6,AI Feedback in Language Learning
"A balance of structured guidance and autonomy in AI use can cater to different aspects of writing development, enhancing both content and technical skills.",6,AI Feedback in Language Learning
The study's profile classifications can help students identify their strengths and weaknesses in using GenAI for writing.,0,
"Findings highlight the link between self-efficacy and the use of self-regulated learning strategies, empowering students to improve their writing process.",8,LLMs Enhance Writing and Motivation
"GenAI use has a dynamic and idiosyncratic impact on students' writing engagement, which can be both positive (enhancing engagement) and negative (invoking disengagement).",0,
"Students' AI literacy, academic self-efficacy, and technology beliefs mediate the impact of GenAI on their writing engagement.",0,
"Students should develop AI literacy to effectively and ethically use GenAI tools, including skills in prompting, validating responses, and understanding limitations.",2,GenAI in Language Learning Dynamics
"Students develop self-regulatory strategies (e.g., idea organization, self-evaluation, self-instruction) to optimize their interactions with GAI.",0,
GAI use is influenced by a balance between product-oriented (task completion) and learning-oriented (skill development) motivations.,0,
Students must develop AI literacy and critical thinking to use GAI effectively and ethically.,2,GenAI in Language Learning Dynamics
"Students can benefit from immediate, detailed feedback to improve grammar and vocabulary, but risk developing over-reliance and diminished critical thinking skills.",4,AI Feedback in Language Learning
"Positive affective engagement is fostered through supportive and accessible feedback, but cognitive overload can occur from lengthy or complex suggestions.",4,AI Feedback in Language Learning
"Students can develop metacognitive awareness to use ChatGPT as a supportive tool for self-directed learning, helping them to critically evaluate content and avoid ethical issues.",3,GenAI in Language Learning Dynamics
"The use of ChatGPT enhanced students' motivation, self-efficacy, and engagement in the writing process.",3,GenAI in Language Learning Dynamics
Collaborative use of GenAI can enhance the content quality of their prewriting outlines and boost their confidence in their work.,0,
Engaging in peer collaboration while using GenAI can help students develop more effective prompting skills and reduce reliance on the tool.,0,
"The collaborative setting can foster greater accountability and deter misuse of GenAI, such as ghostwriting.",0,
N/A,7,GenAI in Language Learning Dynamics
"Students can leverage AI to improve writing skills, efficiency, and enjoyment.",6,AI Feedback in Language Learning
Students must develop critical thinking skills to evaluate and refine AI-generated content (both text and images).,2,GenAI in Language Learning Dynamics
"There is a risk of students becoming over-reliant on AI, leading to cognitive laziness and a loss of interest in inquiry-based learning.",2,GenAI in Language Learning Dynamics
Significantly improved EFL speaking skills.,1,GenAI in Language Learning Dynamics
"Increased motivation, engagement, confidence, and enjoyment in language learning.",1,GenAI in Language Learning Dynamics
Reduced speaking anxiety.,1,GenAI in Language Learning Dynamics
Developed skills in self-regulated learning (individual group) and collaborative problem-solving (paired group).,5,GenAI in Language Learning Dynamics
"Lower-calibrated students can benefit from LLM feedback to improve their self-assessment skills, a key component of self-regulated learning.",4,AI Feedback in Language Learning
"Higher-calibrated students may be negatively impacted by feedback that focuses solely on areas for improvement, suggesting a need for adaptive feedback design.",4,AI Feedback in Language Learning
"Students who receive automated feedback tend to engage more behaviorally in revision tasks, which is associated with improved writing performance on both the immediate task and subsequent tasks.",4,AI Feedback in Language Learning
"Experienced a more enjoyable, valuable, and autonomous learning process.",5,GenAI in Language Learning Dynamics
"Became more engaged and focused, with a stronger desire to explore learning content.",5,GenAI in Language Learning Dynamics
"Improved argumentative writing skills through active, inquiry-based interaction.",8,LLMs Enhance Writing and Motivation
Developed a range of conversational strategies for information gathering and critical evaluation.,4,AI Feedback in Language Learning
"Students' oral fluency and communicative confidence were enhanced, particularly in collaborative settings.",1,GenAI in Language Learning Dynamics
"The AI tool provided a flexible and engaging way to practice speaking, increasing learning interest for some.",6,AI Feedback in Language Learning
"Collaborative use of the AI introduced social dynamics, including both positive peer support and negative social pressure.",2,GenAI in Language Learning Dynamics
Enhanced self-regulated learning skills and increased engagement in self-directed out-of-class reading.,5,GenAI in Language Learning Dynamics
"Increased motivation, confidence, and competence in reading independently.",8,LLMs Enhance Writing and Motivation
Empowered with greater autonomy in their learning process by selecting materials based on proficiency and personal interests.,5,GenAI in Language Learning Dynamics
"Pre-service teachers experienced reduced anxiety and enhanced speaking skills, confidence, and motivation.",1,GenAI in Language Learning Dynamics
"Students developed skills in using AI tools for academic and professional development, fostering digital literacy.",2,GenAI in Language Learning Dynamics
"A 'role exchange' phenomenon where students outsource cognitive labor to AI, potentially hindering their developmental learning process.",2,GenAI in Language Learning Dynamics
"A 'reverse mentoring' dynamic is created, as students often introduce new AI tools to their instructors.",2,GenAI in Language Learning Dynamics
"Students can leverage AI tools for autonomous language learning, particularly when they have a clear vision of their ideal L2 self.",6,AI Feedback in Language Learning
Positive emotional experiences like enjoyment can sustain their engagement with AI for informal learning and help internalize extrinsic motivations.,2,GenAI in Language Learning Dynamics
N/A,7,GenAI in Language Learning Dynamics
AI provides opportunities for students to engage in conversations and progress academically.,2,GenAI in Language Learning Dynamics
"There is a risk of overreliance on AI, which may undermine students' basic skills, problem-solving abilities, and creativity.",2,GenAI in Language Learning Dynamics
Improved their knowledge of logic and skills in argumentative writing.,8,LLMs Enhance Writing and Motivation
Experienced a temporary decrease in writing self-efficacy due to a greater awareness of the topic's complexity.,8,LLMs Enhance Writing and Motivation
"Felt highly engaged, motivated, and enjoyed the learning process.",5,GenAI in Language Learning Dynamics
The GAIDMCS can help students understand the different components of GAI literacy required for digital multimodal composing.,0,
N/A,7,GenAI in Language Learning Dynamics
"Provides access to move-annotated corpora which can serve as rich, updated linguistic resources for genre learning (inferred).",6,AI Feedback in Language Learning
Students can use ChatGPT as a model for structuring essays but should be aware of its limitations in creating a persuasive stance and engaging readers.,3,GenAI in Language Learning Dynamics
Students can be guided to critically evaluate the absence of interactional features in LLM texts and practice incorporating them to improve their own writing.,6,AI Feedback in Language Learning
The visual metaphors can be used as pedagogical tools to help students evaluate and reflect on their own perspectives of AI technology.,2,GenAI in Language Learning Dynamics
The study's implications can guide pedagogical activities aimed at fostering students' critical AI literacy.,2,GenAI in Language Learning Dynamics
"Can use ChatGPT as a supplementary 'writing buddy' to improve writing quality, but must remain critical of its feedback.",8,LLMs Enhance Writing and Motivation
Training in prompt engineering and ethical use is necessary to maximize benefits and avoid misuse.,9,Risks of AI Over-Reliance
Encountering and correcting inaccurate AI feedback can serve as a learning opportunity to enhance critical thinking skills.,2,GenAI in Language Learning Dynamics
"Developed critical GAI literacy, including improved prompting skills and a deeper understanding of GAI's ethical and technical dimensions.",0,
"Increased awareness of authorial agency, text ownership, and the importance of human oversight in academic writing.",8,LLMs Enhance Writing and Motivation
"Experienced a 'de-enchantment' with GAI, moving from uncritical views to a realistic understanding of it as a tool.",0,
Understanding the differences between AI and human writing can help students become critical consumers of GenAI.,6,AI Feedback in Language Learning
"Students need to learn to use AI tools strategically as a supplement to, not a replacement for, their own writing skills.",6,AI Feedback in Language Learning
"Students can use translanguaging with AI as a strategic tool to enhance their writing, but they may develop overreliance and anxiety.",6,AI Feedback in Language Learning
"Lower-proficiency students can enhance their writing skills, potentially reducing educational disparities.",8,LLMs Enhance Writing and Motivation
"The intervention provides a method for students to engage in critical deliberation about language and task features, improving their writing.",8,LLMs Enhance Writing and Motivation
Students can learn to critically evaluate and strategically use GenAI as a partner to support their L2 writing.,0,
"The process fosters awareness of both language-related and higher-order text concerns like content, coherence, and text organization.",8,LLMs Enhance Writing and Motivation
"GenAI use can shape students' writing practices and authorial voice, sometimes steering them toward specific, algorithmically-favored discourses.",0,
"Students face inequalities in access to premium features and more capable devices (laptops vs. phones), which affects learning opportunities.",5,GenAI in Language Learning Dynamics
Students whose L1 is a low-resource language may experience unequal or inaccurate recognition by GenAI tools.,0,
"The study provides a framework (APSE model) for students to develop critical AI literacy (CAIL), enabling them to use AI tools more effectively and ethically.",2,GenAI in Language Learning Dynamics
Students are empowered to leverage AI for various writing tasks while learning to maintain their unique authorial voice and originality.,6,AI Feedback in Language Learning
"GAI-AWE tools can be beneficial for writing, but engagement is highly individual and mediated by factors like proficiency.",8,LLMs Enhance Writing and Motivation
"There is a risk of developing overreliance on GAI tools, hindering skill development.",9,Risks of AI Over-Reliance
Students need to develop GAI-specific feedback literacy to effectively use these tools.,4,AI Feedback in Language Learning
"Can leverage ChatGPT for idea generation and linguistic support, but need to develop critical AI literacy to evaluate its output and avoid overreliance.",6,AI Feedback in Language Learning
"A blended feedback model can foster learner agency, self-regulation, and long-term writing development by positioning students as active decision-makers.",4,AI Feedback in Language Learning
Training students to interpret diverse feedback styles can promote more agentive engagement with revision.,4,AI Feedback in Language Learning
N/A,7,GenAI in Language Learning Dynamics
"Students can use AI tools like Google Translate and ChatGPT to significantly improve the quality, complexity, and accuracy of their L2 writing.",6,AI Feedback in Language Learning
"Interaction with AI tools, particularly through inverse translation, can help students develop cross-linguistic awareness.",6,AI Feedback in Language Learning
"A well-designed chatbot could provide informal peer feedback on language and organization, helping students enhance their disciplinary writing.",6,AI Feedback in Language Learning
"Could benefit from more frequent writing tasks and assessment, allowing for closer monitoring of their progress.",4,AI Feedback in Language Learning
"The system can provide targeted, real-time feedback to help L2 learners improve their academic abstract writing.",4,AI Feedback in Language Learning
"GURUS is designed to foster active learner engagement, self-directed learning, and self-regulation by making them aware of discrepancies in their writing.",4,AI Feedback in Language Learning
The tool can enhance learners' awareness of academic genre conventions and rhetorical moves.,8,LLMs Enhance Writing and Motivation
Improves students' ability to provide high-quality peer feedback and enhances their own writing skills.,8,LLMs Enhance Writing and Motivation
Helps alleviate uncertainties about the usefulness and accuracy of the feedback they provide to peers.,4,AI Feedback in Language Learning
"Students' self-regulated reading strategy use and reading engagement were enhanced through interactive, personalized support.",5,GenAI in Language Learning Dynamics
Students were transformed from passive recipients of information into engaged learners who took ownership of their learning process.,5,GenAI in Language Learning Dynamics
Developed sophisticated strategies to mediate human-AI collaboration.,2,GenAI in Language Learning Dynamics
Improved writing efficiency and quality while learning academic writing techniques.,8,LLMs Enhance Writing and Motivation
Faced and navigated ethical dilemmas regarding GAI use.,0,
Exercised agency in using technology to meet personal writing goals.,8,LLMs Enhance Writing and Motivation
"GenAI provides a powerful tool to manage the complexities of dissertation writing, but also introduces significant ethical dilemmas regarding academic integrity and acknowledgment.",0,
Students face a conflict between using a helpful tool and the fear of being perceived negatively by academic committees and future employers.,9,Risks of AI Over-Reliance
"GenAI can serve as a collaborative tool to enhance academic reading comprehension, develop effective reading strategies, and reduce anxiety.",0,
Students need to develop critical AI literacy to evaluate and verify information from GenAI tools to mitigate risks of inaccuracy and information overload.,2,GenAI in Language Learning Dynamics
"Students use MT/GAI for learning support but face challenges with academic integrity, overreliance, and skill erosion.",0,
"Peer collaboration is complicated by divergent views on AI, and some feel pressured to use the tools.",2,GenAI in Language Learning Dynamics
Students require clear guidance to develop critical AI literacy.,2,GenAI in Language Learning Dynamics
"The study aims to indirectly benefit students through the design of more innovative, dynamic, and interactive learning environments created by their teachers.",5,GenAI in Language Learning Dynamics
"The program had a mixed impact; qualitatively, it helped some students develop a more distributed sense of critical thinking, while quantitatively, no significant change was observed. It also raised their awareness of the need to use AI tools critically.",2,GenAI in Language Learning Dynamics
Significantly improved argumentative writing skills.,8,LLMs Enhance Writing and Motivation
Received more personalized and immediate feedback.,4,AI Feedback in Language Learning
Faced risks of overreliance on AI and potential for plagiarism.,2,GenAI in Language Learning Dynamics
"LLM-based chatbots serve as effective tutoring aids for vocabulary acquisition, leading to better learning outcomes and long-term retention.",6,AI Feedback in Language Learning
Students can use ChatGPT as a supplementary tool to achieve better learning outcomes and enhance their confidence.,3,GenAI in Language Learning Dynamics
"Students can use ChatGPT for authentic and interactive language practice, receive personalized support, and enhance their motivation, confidence, and autonomy in learning English.",3,GenAI in Language Learning Dynamics
Students experienced increased motivation and self-regulation when using ChatGPT compared to previous learning environments.,3,GenAI in Language Learning Dynamics
"ChatGPT helps students meet their immediate learning needs and fulfill academic obligations, thereby shaping their goal-setting and self-evaluation behaviors.",3,GenAI in Language Learning Dynamics
"Can experience improved participation, engagement, and creativity in language learning.",1,GenAI in Language Learning Dynamics
"Can be provided with material suitable for them, fostering deeper thinking.",5,GenAI in Language Learning Dynamics
Can build confidence in their creative abilities through interaction with the AI.,2,GenAI in Language Learning Dynamics
Demonstrated significant improvement in argumentative writing proficiency and a reduction in errors.,8,LLMs Enhance Writing and Motivation
"The study highlights the need for students to understand the appropriate use of AI and the risks of misuse, such as losing their authorial voice or having their work flagged as AI-generated.",2,GenAI in Language Learning Dynamics
It encourages active engagement with AI feedback through processes like 'languaging' to foster autonomy and self-regulation.,2,GenAI in Language Learning Dynamics
Students using AI need to understand the machine-like clarity and directness of ChatGPT's expression compared to their own writing.,6,AI Feedback in Language Learning
L2 learners can benefit from AI's strengths while cultivating the depth and authenticity of their own human approach to writing.,6,AI Feedback in Language Learning
N/A,7,GenAI in Language Learning Dynamics
The ultimate goal of the project is to create an AI-based writing assistant that provides didactic support to help learners improve their Spanish writing skills.,6,AI Feedback in Language Learning
"The proposed writing assistant provides instant, multi-layered grammatical explanations, enhancing opportunities for both incidental and intentional learning.",6,AI Feedback in Language Learning
"Learners can receive direct, clear explanations about specific errors in their own writing, connecting universal grammar rules to their individual mistakes.",6,AI Feedback in Language Learning
"Developing corpus literacy can serve as a foundation for critical AI literacy, enhancing overall language learning.",6,AI Feedback in Language Learning
The challenging process of using corpus tools fosters critical thinking skills that may be less developed when using easier AI tools.,6,AI Feedback in Language Learning
Students require explicit training to use AI tools effectively and critically for autonomous learning.,2,GenAI in Language Learning Dynamics
"AI chatbots can be valuable complements to traditional dictionaries for enhancing vocabulary comprehension, production, and retention.",6,AI Feedback in Language Learning
Students require explicit training in AI literacy and prompt engineering to effectively use AI tools.,2,GenAI in Language Learning Dynamics
Students should be cautious about overrelying on AI chatbots and be aware of potential inaccuracies.,2,GenAI in Language Learning Dynamics
"Can be provided with a nearly infinite source of practice test items, enhancing preparation for standardized exams.",5,GenAI in Language Learning Dynamics
Enhances written communication skills and overall language proficiency.,1,GenAI in Language Learning Dynamics
Increases engagement and motivation in language learning tasks.,1,GenAI in Language Learning Dynamics
Allows for more frequent practice of written expression with immediate feedback.,4,AI Feedback in Language Learning
N/A,7,GenAI in Language Learning Dynamics
LLM-based chatbots offer opportunities for realistic and purposeful communicative practice with authentic language.,6,AI Feedback in Language Learning
"Specific platforms can be chosen based on learner needs; e.g., Poe AI for lower-proficiency learners (via 'Answer suggestions') and Pi for general fluency practice.",6,AI Feedback in Language Learning
"Students benefit more in terms of long-term learning from collaborative processing of AI feedback, especially with teachers, than from individual processing.",2,GenAI in Language Learning Dynamics
Individual use of AI feedback can lead to significant short-term gains on a specific task but may foster overreliance and hinder deeper learning.,2,GenAI in Language Learning Dynamics
"Learners can use a customized AWE chatbot to assess their own work and make revisions before submission, potentially improving their writing quality.",6,AI Feedback in Language Learning
Improved productive vocabulary skills and long-term retention.,1,GenAI in Language Learning Dynamics
"Increased confidence, engagement, and motivation in language learning.",1,GenAI in Language Learning Dynamics
"Developed initial AI literacy skills, particularly in prompt crafting for learning purposes.",2,GenAI in Language Learning Dynamics
"Enhanced integrated grammar acquisition, leading to improved academic writing scores.",8,LLMs Enhance Writing and Motivation
Fostered a transition from reliance on grammar correction to autonomous grammar acquisition.,1,GenAI in Language Learning Dynamics
"Developed strategic learning skills, moving from passive tool use to active, personalized interaction with AI.",2,GenAI in Language Learning Dynamics
Provides a tool to improve performance on standardized writing assessments.,8,LLMs Enhance Writing and Motivation
"Acts as a resource for immediate vocabulary and translation needs, potentially supporting self-study.",1,GenAI in Language Learning Dynamics
"ChatGPT can be leveraged to cultivate learner autonomy, agency, and engagement in self-directed learning.",3,GenAI in Language Learning Dynamics
"Learners' success depends on their ability to leverage motivation, self-management, and self-monitoring skills.",5,GenAI in Language Learning Dynamics
Improved writing skills in terms of efficiency and organization.,8,LLMs Enhance Writing and Motivation
Developed critical thinking skills related to evaluating and using AI-generated content.,2,GenAI in Language Learning Dynamics
Fostered a stronger sense of authorial identity and voice.,8,LLMs Enhance Writing and Motivation
Gained a tool for autonomous learning and revision.,6,AI Feedback in Language Learning
Can receive individualized and instant feedback on their work.,4,AI Feedback in Language Learning
"Face risks of over-reliance, which could hamper the development of creativity and critical thinking skills.",9,Risks of AI Over-Reliance
Raises concerns about academic integrity due to the ease of generating content.,9,Risks of AI Over-Reliance
Automated leveling can lead to more accurate and timely placement in appropriate language courses based on their writing skills.,6,AI Feedback in Language Learning
Students can effectively use GenAI-supported tools for feedback to develop their writing skills.,8,LLMs Enhance Writing and Motivation
The affective dimension of teacher feedback may positively influence students' emotional engagement and writing achievement scores.,4,AI Feedback in Language Learning
Unequal access to GenAI tools could lead to a widening learning gap among students.,0,
"Can receive instant, personalized feedback, which fosters independent learning and motivation.",5,GenAI in Language Learning Dynamics
"May receive inaccurate, vague, or unhelpful feedback, especially for complex analytical tasks.",4,AI Feedback in Language Learning
Improved translation performance and learning outcomes.,1,GenAI in Language Learning Dynamics
Fostered collaborative skills and critical thinking by evaluating AI outputs.,2,GenAI in Language Learning Dynamics
Increased motivation and confidence but also faced challenges of potential over-reliance.,5,GenAI in Language Learning Dynamics
Receive personalized and adaptive learning experiences tailored to their needs.,5,GenAI in Language Learning Dynamics
Experience reduced anxiety and increased motivation in a non-judgmental learning environment.,5,GenAI in Language Learning Dynamics
Gain improved linguistic skills and deeper cultural understanding.,1,GenAI in Language Learning Dynamics
AI simplification of texts can help learners better comprehend reading materials that are above their proficiency level.,6,AI Feedback in Language Learning
Offers a supplementary tool for practicing intercultural communication skills in a less anxious environment.,1,GenAI in Language Learning Dynamics
"Risk of becoming over-reliant on the AI for tasks like translation, potentially hindering independent skill development.",9,Risks of AI Over-Reliance
The quality of learning is influenced by the student's ability to craft effective prompts.,5,GenAI in Language Learning Dynamics
Students widely use MT across all proficiency levels.,5,GenAI in Language Learning Dynamics
"Over-reliance on MT can negatively impact cognitive engagement, writing skills, and motivation.",8,LLMs Enhance Writing and Motivation
Open discussion and clear guidelines can alleviate student guilt associated with MT use and foster responsible practices.,9,Risks of AI Over-Reliance
Students are encouraged to use AI as an assistive tool for brainstorming and feedback rather than for replacing independent critical thinking.,2,GenAI in Language Learning Dynamics
AI use can lead to improved grades and better time management.,2,GenAI in Language Learning Dynamics
"LLMs can serve as powerful intelligent grammar checkers, helping learners reduce errors, improve writing quality, and foster learner autonomy.",6,AI Feedback in Language Learning
Experienced increased motivation and interest in learning English.,1,GenAI in Language Learning Dynamics
"Received personalized, instant feedback and more opportunities for speaking practice.",1,GenAI in Language Learning Dynamics
Felt reduced anxiety when practicing speaking with a non-judgmental AI partner.,1,GenAI in Language Learning Dynamics
"Students' writing improves with both AI and teacher feedback, though teacher feedback leads to greater gains in accuracy and lexical diversity.",6,AI Feedback in Language Learning
AI feedback may help students maintain syntactic complexity while revising for other issues.,6,AI Feedback in Language Learning
"Students can benefit from a hybrid feedback model, using GenAI for content-level aspects (argumentation, evidence) and human feedback for surface-level accuracy (language, mechanics).",6,AI Feedback in Language Learning
The way feedback is presented matters; direct marking of errors on paper (by humans) may be more effective than separate correct/incorrect sentence lists (by AI).,4,AI Feedback in Language Learning
"The storytelling process provided a space for students to honor their heritage, voice, and experience, which can empower their identities.",5,GenAI in Language Learning Dynamics
"Can receive immediate, personalized support for language learning, potentially improving skills and confidence.",1,GenAI in Language Learning Dynamics
"Face risks of reduced critical thinking, increased plagiarism, and developing a dependency on AI tools.",9,Risks of AI Over-Reliance
Potential for loss of higher-order thinking skills.,9,Risks of AI Over-Reliance
"Increased overreliance on technology, leading to cognitive laziness.",9,Risks of AI Over-Reliance
Reduced authenticity in student work.,9,Risks of AI Over-Reliance
Disruption of the teacher-student relationship.,9,Risks of AI Over-Reliance
Students prefer using AI for editing and proofreading but still find value in collaborative peer review processes.,6,AI Feedback in Language Learning
"Students can improve their writing by using AI tools with guided, specific prompts.",6,AI Feedback in Language Learning
ChatGPT-generated feedback was as effective as teacher feedback for improving writing skills.,3,GenAI in Language Learning Dynamics
Students can become more autonomous and active learners by using AI for iterative feedback.,2,GenAI in Language Learning Dynamics
Reluctant learners may feel more comfortable practicing writing and receiving feedback without fear of judgment.,4,AI Feedback in Language Learning
L2 writers who honestly disclose GenAI use risk receiving lower grades and being perceived negatively by their teachers.,0,
Disclosure policies can create uncertainty and insecurity for students regarding how their work will be evaluated.,9,Risks of AI Over-Reliance
"Can use ChatGPT to enhance engagement and motivation in writing, but should be mindful of overreliance to maintain critical thinking.",3,GenAI in Language Learning Dynamics
Learners can leverage GenAI for self-directed learning to navigate complex linguistic norms and develop digital and rhetorical literacy.,6,AI Feedback in Language Learning
"Learners face significant ethical dilemmas regarding AI use, caught between institutional policies and the social stigma of disclosure.",2,GenAI in Language Learning Dynamics
"Provides a tool to manage psychological challenges (anxiety, self-doubt) associated with academic writing.",8,LLMs Enhance Writing and Motivation
Offers a practical framework (SUPER) for the ethical and effective use of AI to improve writing skills while maintaining academic integrity.,6,AI Feedback in Language Learning
Enhanced argumentative writing skills and overall learning experience.,8,LLMs Enhance Writing and Motivation
"Fostered confidence, independence, and continuous self-improvement in using technology for writing.",8,LLMs Enhance Writing and Motivation
Developed adaptability and critical thinking skills through interaction with the AI tool.,2,GenAI in Language Learning Dynamics
